Event ID,Title,Start,End,Timezone,Organization,Venue,Address,City,Region,Categories,Cost,Description,Public Source URL,Ticket URL,Source Category,Source Record IDs,Source Supplied IDs,Source URLs,Retrieved At
d2133d35-b151-5677-9055-12184e6ac3cc,Monochromatic Exhibit,2026-09-06T19:00:00Z,,America/New_York,Milton Arts Guild ,Milton Arts Guild,"{""street"":""107 Federal Street"",""city"":""Milton"",""state"":""DE"",""postalCode"":""19968""}",Milton,Southern Delaware,Exhibitions; Galleries; Free; Visual Arts,FREE!,"Monochromatic Exhibit Pick a color and make it work. Sounds ""shady"" to me!! Public Reception: Sunday, September 6, 2026, 3:00 - 5:00 PM FREE!",https://delawarescene.com/event/41001/monochromatic-exhibit,http://miltonartsguild.org/,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,41001,https://delawarescene.com/event/41001/monochromatic-exhibit,2026-08-19T14:48:52.161Z
a9a4f367-521e-5568-9769-c6c472a6ab65,Nightrain: The Guns N' Roses Experience!,2026-09-06T23:30:00Z,,America/New_York,DelawareScene (Div. of the Arts events portal),Milton Theatre,"{""street"":""110 Union Street"",""city"":""Milton"",""state"":""DE"",""postalCode"":""19968""}",Milton,Southern Delaware,Bands; Rock / Pop; Music,$33-$42,"Experience the ultimate Guns N' Roses Tribute Show! This band’s vibrant stage presence and accuracy to everything about Guns N’ Roses leaves the entire crowd in awe! With Guns N Roses 2012 induction into Rock N' Roll Hall Of Fame, Guns N Roses music & popularity keeps climbing each day to new generations and faithful fans in mass numbers. NIGHTRAIN’S Tribute show to Guns N' Roses has been taking the US by storm for years running. Performances have ranged from The House Of Blues, MTVs Famous Club LaVela, The FC Dallas Stadium, to this years Carolina Rebellion, sharing the bill with Alice In Chains, Soundgarden, & Buckcherry to name a few. Nightrain continues to make their stamp in today’s ever growing Tribute Market. The accurate vocals and hypnotic swaying of Axl both capture the audience’s attention from the first beat down to the last note. Slash’s classic riffs and perfect showmanship (and let’s not forget the top hat) will make everyone do a double take. However, Axl and Slash are only part of the show. The tight rhythm of Izzy, Duff, and Steven are the glue that keeps this true concert tribute together. Izzy’s laid back style…a 6’ blonde Duff…the energy of Steven “popcorn” Adler complete this visually and musically accurate line-up. This band’s vibrant stage presence and accuracy to everything about Guns N’ Roses leaves the entire crowd pleased. Quickly becoming a fixture on the Classic Rock Circuit, this production is perfect for, Biker Events, Rock Venues, Any Corporate Event, Casino Showroom, Fair, Festival or Private Engagement. Reserve your date today!",https://delawarescene.com/event/43118/nightrain-the-guns-n-roses-experience,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43118,https://delawarescene.com/event/43118/nightrain-the-guns-n-roses-experience,2026-08-19T14:48:52.161Z
cdcb0340-9fda-5b7d-a51c-8a55e06aac06,Kategory 5 Band,2026-09-07T19:00:00Z,,America/New_York,White Clay Creek State Park ,Carpenter Recreation Area - White Clay Creek State Park,"{""street"":""880 New London Road"",""city"":""Newark"",""state"":""DE"",""postalCode"":""19711""}",Newark,Northern Delaware,Cities & Municipalities; Music; Parks & Outdoors,Free with admission,"Join us for lively and diverse outdoor concerts at the band stage in Carpenter Recreation Area every Wednesday. Bring your picnic supper, blanket or lawn chairs. For weather updates call (302)368-6560 or visit the park’s Facebook page. The Friends of WCCSP will be there with a 50/50 fundraiser, food truck, and beer garden. Free with paid park admission.",https://delawarescene.com/event/42471/kategory-5-band,,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,42471,https://delawarescene.com/event/42471/kategory-5-band,2026-08-19T14:48:52.161Z
1ded059b-e1eb-5429-b962-3b4866367c40,Acrylic Painting - Landscape and Still Life,2026-09-08,2026-10-13,date-only,New Castle County Art Studio ,New Castle County Art Studio,"{""street"":""310 Kiamensi Road"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19804""}",Wilmington,Northern Delaware,Art Centers; Classes; Lectures & Workshops; Visual Arts,$144-$152,Learn the basics or build on your existing skills using oil paints to explore a variety of subjects. We will cover material safety and color mixing to expand your expression with a limited palette. All skill levels welcome! Materials list provided. Ages 18+,https://delawarescene.com/event/43271/acrylic-painting-landscape-and-still-life,https://secure.rec1.com/DE/new-castle-county-de/catalog?filter=c2VhcmNoPTQzNTgxMDY=,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43271,https://delawarescene.com/event/43271/acrylic-painting-landscape-and-still-life,2026-08-19T14:48:52.161Z
b81c4b8e-a5fe-53af-ab94-2e7c178d26d2,Dance Workshop with Renee Wight: Basic Intro to Jazz 1,2026-09-08,2026-09-08,date-only,Visit Delaware,Freeman Arts Pavilion,"{""street"":""31806 Lake View Drive"",""city"":""Selbyville"",""state"":""DE"",""postalCode"":""19975""}",Selbyville,,,,"Join local dance instructor Renee Wight for a fun and accessible series of dance workshops! Across four lively classes, Renee will introduce...",https://www.visitdelaware.com/event/dance-workshop-with-renee-wight%3a-basic-intro-to-jazz-1/92894/,,non-grantee,cc4c80c4-c0fd-5ebb-893d-86fa25128bb1,https://www.visitdelaware.com/event/dance-workshop-with-renee-wight%3a-basic-intro-to-jazz-1/92894/,https://www.visitdelaware.com/event/dance-workshop-with-renee-wight%3a-basic-intro-to-jazz-1/92894/,2026-08-19T14:48:52.161Z
2f92ab8c-a010-5ad3-9836-fa5f3f91434a,Fiber Arts and Fabric Dyeing,2026-09-08,2026-11-17,date-only,New Castle County Art Studio ,New Castle County Art Studio,"{""street"":""310 Kiamensi Road"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19804""}",Wilmington,Northern Delaware,Art Centers; Classes; Lectures & Workshops; Visual Arts,$95-$105,"We explore the many ways of creating art and functional pieces with fabric and other fibers. Make hand-dyed fabric using different dyeing methods, small weavings and learn different ways to felt wool. $100, $95 NCC Residents. $70 material fee.",https://delawarescene.com/event/43272/fiber-arts-and-fabric-dyeing,https://secure.rec1.com/DE/new-castle-county-de/catalog?filter=c2VhcmNoPTQzNDAzODc=,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43272,https://delawarescene.com/event/43272/fiber-arts-and-fabric-dyeing,2026-08-19T14:48:52.161Z
5e415f1f-c8c9-56b7-b37e-444b4281b70a,Free Your Pen,2026-09-08,,date-only,"The Dover Art League, Inc.",,,,,Literature & Poetry; Visual Arts; Free,,"Free free-write session held the 2nd Tuesday of each month, facilitated by award winning poet Kari Ebert, who provides attendees with creative prompts to exercise their writing skills. An environment free of judgement - all levels are welcome.",https://www.thedoverartleague.com/events,,ddoa-grantee,351c15f8-7f9d-5349-a102-af35ab2f2c74,scenescout:f8c8e1aaef502f8590f569da65bfcc3c,https://www.thedoverartleague.com/events,2026-08-19T15:37:21.163Z
1a3b17f9-7dad-5c63-9317-e6a97be3ff52,Homeschool Art: Grades 6-8,2026-09-08,,date-only,DelawareScene (Div. of the Arts events portal),Gilbert W. Perry Center for the Arts (The Gibby),"{""street"":""51 W. Main St"",""city"":""Middletown"",""state"":""DE"",""postalCode"":""19709""}",Middletown,Northern Delaware,Classes; Kids & Family Friendly; Visual Arts,$135,"Middle School Art will explore traditional mediums like oil pastel, graphite and charcoal drawing, sculpture, as well as watercolor and acrylic painting. We will learn the basic vocabulary of every artist - color, line, shape, form, texture, value, and movement to bring our art to the next level and sharpen our skills. Middle School Art is a low stress environment for all skill levels where exploration is encouraged! Supplies are included in the cost for this class. Time: Tuesday, 9am-10am Place: The Everett's Visual Art Center ""The Gibby"" Instructor: Christa Burch Class Dates: September 8 to November 17 (no class 10/13) Grades: 6 to 8 Cost: $135 per student for the session (As a nonprofit, the processing and administrative fees help offset the cost of the programming.) Registration Closes one week prior to classes beginning. This organization is supported, in part, by a grant from the Delaware Division of the Arts, a state agency, in partnership with the National Endowment for the arts. The division promotes Delaware art events on DelawareScene.com.",https://delawarescene.com/event/43135/homeschool-art-grades-6-8,https://www.eventbrite.com/e/1992155804639?aff=oddtdtcreator,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43135,https://delawarescene.com/event/43135/homeschool-art-grades-6-8,2026-08-19T14:48:52.161Z
ce57a1cb-7007-5e00-b6ac-8dd255217b52,Oil Painting Studio,2026-09-08,2026-10-27,date-only,New Castle County Art Studio ,New Castle County Art Studio,"{""street"":""310 Kiamensi Road"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19804""}",Wilmington,Northern Delaware,Art Centers; Classes; Lectures & Workshops; Visual Arts,$144-$152,Learn the basics or build on your existing skills using oil paints to explore a variety of subjects. We will cover material safety and color mixing to expand your expression with a limited palette. All skill levels welcome! Materials list provided. Ages 18+,https://delawarescene.com/event/43273/oil-painting-studio,https://secure.rec1.com/DE/new-castle-county-de/catalog?filter=c2VhcmNoPTQzNTgxMDY=,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43273,https://delawarescene.com/event/43273/oil-painting-studio,2026-08-19T14:48:52.161Z
96ac3bb8-43dd-5b7c-aa23-4513da300f79,The Complete Works of William Shakespeare (abridged) (revised) (again),2026-09-08,2026-09-27,date-only,DelawareScene (Div. of the Arts events portal),Kent County Public Library,"{""street"":""497 South Red Haven Ln."",""city"":""Dover"",""state"":""DE"",""postalCode"":""19901""}",Dover,Central Delaware,Comedy / Drama; Theater & Performance,$15-$50,"The Complete Works of Shakespeare (abridged) (revised) (again) is a rapid-fire comedic romp transports you through all 36 of Shakespeare's plays in under 100 minutes. Complete Works is an uproarious performance that barrels through the tragedies, comedies, and histories with endless physical comedy, pop-culture references, and audiences interaction. The Community Tour takes place in non-theatrical venues such as multipurpose rooms, cafeterias and gymnasiums. Live music, minimal set and whatever lighting is available, transform these into our stage to bring the words of Shakespeare to life.",https://delawarescene.com/event/43646/the-complete-works-of-william-shakespeare-abridged-revised-again,https://delshakes.my.salesforce-sites.com/ticket/#/events/a0SPP00000D6Jrh2AF,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43646,https://delawarescene.com/event/43646/the-complete-works-of-william-shakespeare-abridged-revised-again,2026-08-19T14:48:52.161Z
a5dd3fea-3f9c-5886-a819-45b88cfcbb4b,Plein Air Workshop at Brandywine Springs,2026-09-08T14:00:00Z,,America/New_York,New Castle County Art Studio ,New Castle County Art Studio,"{""street"":""310 Kiamensi Road"",""city"":""Wilmington"",""state"":""DE"",""postalCode"":""19804""}",Wilmington,Northern Delaware,Art Centers; Classes; Lectures & Workshops; Parks & Outdoors; Visual Arts,$25-$30,"Gather at the picnic area of Brandywine Springs (3302 Faulkland Rd, Wilmington) for a short walk and explore Plein Air painting as a group. We will discuss choosing your scene, composition, and how to begin a painting on location. Bring your favorite materials.",https://delawarescene.com/event/43275/plein-air-workshop-at-brandywine-springs,https://secure.rec1.com/DE/new-castle-county-de/catalog/index/69138cfe0f7f40710ac995c141f2f8b0?filter=c2VhcmNoPVBsZWluJTIwQWlyJTIwV29ya3Nob3AlMjBhdCUyMEJyYW5keXdpbmUlMjBTcHJpbmdzJTIw,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43275,https://delawarescene.com/event/43275/plein-air-workshop-at-brandywine-springs,2026-08-19T14:48:52.161Z
ed39d147-6742-50d7-96ea-b58ec44f0142,Tuesday Creators' Club,2026-09-08T21:30:00Z,,America/New_York,DelawareScene (Div. of the Arts events portal),Gilbert W. Perry Center for the Arts (The Gibby),"{""street"":""51 W. Main St"",""city"":""Middletown"",""state"":""DE"",""postalCode"":""19709""}",Middletown,Northern Delaware,Classes; Kids & Family Friendly; Visual Arts,$100,"Join us for Tuesday Creators' Club, a fun and inspiring weekly art class where creativity takes center stage! Designed for artists ages 7–13, this class features a new theme and instructor each month, giving young creators the opportunity to explore a wide variety of artistic styles, techniques, and materials throughout the year. September Theme: Creating Like the Masters Students will discover the world of some of history's most celebrated artists, including Jackson Pollock, Pablo Picasso, Wassily Kandinsky, and more. Each week, we'll learn about a different artist, explore what made their work unique, and create our own masterpieces inspired by their signature techniques and styles. Ages 7-13 $100 Per Participant/month (includes all 4 classes) All materials included Registration closes 24 hours prior to the first workshop. This organization is supported, in part, by a grant from the Delaware Division of the Arts, a state agency, in partnership with the National Endowment for the Arts. The Division promotes Delaware arts events on DelawareScene.com.",https://delawarescene.com/event/43442/tuesday-creators-club,https://www.eventbrite.com/e/tuesday-creators-club-tickets-1995980625782?aff=oddtdtcreator,non-grantee,0a5d3b21-0a25-55a4-856d-f01ed6c7204b,43442,https://delawarescene.com/event/43442/tuesday-creators-club,2026-08-19T14:48:52.161Z
