venue ID,presenter ID (if different),title of program,categories,URL,box office phone,low price,high price,start date,start time,end date,ticket URL,description
,80,Private Musicianship Lessons in Wilmington,21,https://www.musicschoolofdelaware.org/program/private-musicianship-lessons-in-wilmington/,,,,08/31/2026,1:00 a.m.,06/30/2027,,"@ 8 years and up | One-on-one personalized instruction in notation, chords and intervals, harmonic analysis, and aural skills. Suitable for any musical background; materials and content determined based on individual needs. PLEASE NOTE: the dates above are a placeholder. The schedule will be determined based on availability of student and faculty. Location: Wilmington Campus , 4101 N Washington Street, Wilmington, DE, 19802 Schedule Details The schedule will be based on the student’s preferred date/time and instruction availability. ACADEMIC YEAR (September-June) Enrollment is for 32 lessons of 30, 45, or 60 minutes. Lesson may be less, depending on start date, and tuition will be prorated. Register for a Sample Lesson Explore Musicianship Lessons Add to calendar Google Calendar iCalendar Outlook 365 Outlook Live"
,80,Suzuki Academy in Milford,"14,7",https://www.musicschoolofdelaware.org/program/suzuki-academy-in-milford/,,,,08/31/2026,1:00 a.m.,06/30/2027,,"@ 3½ to 18 years | The Suzuki Method seeks to instill ease and confidence in students before they tackle the academic understanding of music. Therefore, Suzuki students begin instruction by learning by ear. When age-appropriate, all Suzuki students learn to read music just as in traditional methods. Suzuki instruction is appropriate for children as young as age 3½, depending on the child’s development, the instrument, and instructor review. Violin, viola, and cello are offered in Milford. Young students are interviewed prior to approval and may be encouraged to enroll in the Early Childhood & Suzuki-track Prelude Program to prepare for future Suzuki study. All Suzuki faculty are highly trained in the Suzuki Method and are registered through the Suzuki Association of the Americas. Tuition for the Milford Branch Suzuki Academy includes private study, mandatory weekly group and musicianship classes, orchestras, student recital participation (including piano accompaniment fees), Suzuki Academy workshops and events, Philosophy Overview for New Parents, and elective participation in applicable ensembles. Materials must be purchased separately. PLEASE NOTE: the dates above are a placeholder only. The schedule will be determined based on student and faculty availability. Location: Wilmington Campus, 4101 N Washington Street, Wilmington, DE, 19802 Schedule…"
,80,Suzuki Academy in Wilmington,"14,7",https://www.musicschoolofdelaware.org/program/suzuki-academy-in-wilmington/,,,,08/31/2026,1:00 a.m.,06/30/2027,,"@ 3½ to 18 years | The Suzuki Method seeks to instill ease and confidence in students before they tackle the academic understanding of music. Therefore, Suzuki students begin instruction by learning by ear. When age-appropriate, all Suzuki students learn to read music just as in traditional methods. Suzuki instruction is appropriate for children as young as age 3½, depending on the child’s development, the instrument, and instructor review. Violin, viola, cello, flute, and piano are offered in Wilmington. Young students are interviewed prior to approval and may be encouraged to enroll in the Early Childhood & Suzuki-track Prelude Program to prepare for future Suzuki study. All Suzuki faculty are highly trained in the Suzuki Method and are registered through the Suzuki Association of the Americas. Tuition for the Wilmington Branch Suzuki Academy includes private study, mandatory weekly group and musicianship classes, orchestras, student recital participation (including piano accompaniment fees), Suzuki Academy workshops and events, Philosophy Overview for New Parents, and elective participation in applicable ensembles. Materials must be purchased separately. PLEASE NOTE: the dates above are a placeholder only. The schedule will be determined based on student and faculty availability. Location: Wilmington Campus, 4101 N Washington Street, Wilmington, DE,…"
43,,Summer Cabaret Series: Matt Doyle with John McDaniel,"9,21,20",https://www.clearspacetheatre.org/upcomingshows/summer-cabaret-series-matt-doyle,,,,09/01/2026,7:30 p.m.,,,"Broadway baritone Matt Doyle stole hearts with his Tony Award winning star turn as Jamie in the 2021 gender-swapped revival of Company. (The performance also won him the Outer Critics Circle Award and the Drama Desk Award.)Other notable Broadway and off-Broadway roles have included Seymour in Little Shop of Horrors , Anthony in Sweeney Todd , Billy in War Horse , Elder Price in The Book of Mormon , and both Hanschen and Melchior in the original Broadway production of Spring Awakening . He recently originated the title role in Sinatra: The Musical in England and played the title role in The Great Gatsby when the musical transferred to Seoul, South Korea. He appeared in the recurring role of Jonathan Whitney on both the original Gossip Girl television series and its recent HBO Max reboot. He is joined by Grammy and Emmy Award winner John McDaniel as his music director on the keys. Get Tickets"
1696,,ART EXHIBITION: AWARD WINNERS XXVI,26,https://historicodessa.org/events-calendar,302-378-4119,,,09/01/2026,10:00 a.m.,10/25/2026,,"The Historic Odessa Foundation proudly presents Award Winners XXVI, an art exhibition showcasing the Delaware Division of the Arts' Individual Artist Fellowship recipients."
86,19,Killens Pond Concert Series,9,http://milfordcommunityband.org/all-events,,,,09/01/2026,6:00 p.m.,,,Concert Band. Public event.
193,,Musical Theatre Ensemble Fall Session 2026,21,https://www.miltontheatre.com/events/,302-684-3038,,,09/01/2026,5:30 p.m.,,,10 Week Children's Program
193,,Triple Threat Ensemble Fall Session 2026: The British Invasion,10,https://www.miltontheatre.com/events/,302-684-3038,168,,09/01/2026,4:30 p.m.,,,10 Week Children's Program
43,,Summer Cabaret Series: Ian Hawkins in “The Answer is Always Why Not”,"10,8,7",https://www.clearspacetheatre.org/upcomingshows/summer-cabaret-series-ian-hawkins,,,,09/02/2026,7:30 p.m.,,,"One summer's day, Ian Hawkins set off from his London flat to walk to his brother's house - in Canterbury, at the other end of the legendary Pilgrims' Way (google King Henry II, Thomas a Becket, and The Canterbury Tales )... a distance of 86 miles in just 72 hours. The one thing Ian didn't have? A good reason why he was doing it in the first place. Following in the footsteps of kings, paupers, and pilgrims, Ian takes the audience on a quest without a cause as he tried to find an answer to why he's hiking through a heatwave and a thunderstorm, encountering failures, ghosts, and the kindness of strangers along the way. His story and the footpath's history intertwine as he looks back on a life that's been far from ordinary and tries to answer the question: what motivates us to do difficult things? An acclaimed storyteller and stand up comedian, Ian Hawks has appeared on stage with The Moth, written for the BBC, coached writers and speakers at Netflix, and told stories all over the world. This is the US premiere of his latest show. Get Tickets"
1193,177,"Knee High in the Kitchen, Sep 2 ~ Coverdale Farm Preserve",7,https://delawarenaturesociety.org/event/knee-high-in-the-kitchen-sep-2-coverdale-farm-preserve/,,,,09/02/2026,10:00 a.m.,,https://14360.blackbaudhosting.com/14360/knee-high-in-the-kitchen-sep-2--coverdale-farm-preserve,"Preschoolers and their grown-ups enjoy a hands-on cooking class using simple, fresh ingredients. Together they mix, measure, and taste, building early skills and confidence. Each session ends with a tasty snack they make side-by-side. | $25.00 (ages 3-5)*"
312,,Fort Miles VJ Day Ceremony,28,https://fortmilesmuseum.org/vj-day-ceremony-2026/,,,,09/02/2026,10:00 a.m.,,,"Ceremony outside Battery 519 beside the USS Missouri 16-inch gun honoring Delaware service members who lost their lives during World War II, commemorating the end of the war and marking the 10th anniversary of the USS Missouri gun display. Hosted by Fort Miles Historical Association and Delaware State Parks."
,194,Native Plants of Fall,7,https://mtcubacenter.org/event/native-plants-of-fall-3/,,249,,09/02/2026,10:00 a.m.,,https://tickets.mtcubacenter.org/webstore/shop/viewItems.aspx?cg=ga&amp;c=CERT#9623,"Discover the garden appeal of native plants of the Eastern Temperate Forest, which are not only beautiful and inspiring, but also critically important for maintaining healthy landscapes. You’ll discover a wide variety of native plants that can fulfill your gardening needs and support wildlife throughout the seasons. In Mt. Cuba’s stunning gardens, you will have the opportunity to learn how to identify 60 trees, shrubs, and herbaceous perennials in each seasonal Native Plants course. You will examine their key identifying characteristics, preferred growing conditions, overall size, and ecological significance. Students who are pursuing the certificate must pass the onsite exam. One hour garden tours follow weekly lectures. Tours include walking over rolling terrain and mulched paths. Dress for the weather. Classes are rain or shine. This program takes place in-person at Mt. Cuba Center Six Wednesdays: 9/2 through 10/7; Optional exam: Wednesday 10/14. REGISTER NOW: General Public Individual+ & Dual+ Members Supporter, Advocate & Conservator Members"
,194,Planting Guide for Fall Color,7,https://mtcubacenter.org/event/planting-guide-for-fall-color/,,39,,09/02/2026,1:00 p.m.,,https://tickets.mtcubacenter.org/webstore/shop/viewItems.aspx?cg=ga&amp;c=GAR#19593,"Fall is one of the best times to plant for lasting garden impact. Designed for gardeners of all levels, this class helps you build a garden that performs beautifully in autumn and beyond. This class includes a walk with instructor Leah Brooks, where you’ll explore native perennials that bring color, texture, and ecological value to fall landscapes. You’ll learn practical garden knowledge, including: The best native perennials for standout fall interest How asters, ferns, sedges, and other plants add seasonal texture and color Why fall planting helps roots establish before summer stress Simple ways to design a more dynamic, wildlife-friendly autumn garden Plant combinations you can use at home right away You’ll leave with a fall planting list and design ideas ready for your own garden. Ready to make your garden the star of autumn, register now. This program takes place in-person at Mt. Cuba Center Wednesday, September 2, 2026. Online-only attendance is also available for this class, click here to register. 🥬 Certificate of Attendance for Continuing Education Units (CEUs) available 🥬 New class About the Instructor: Leah Brooks is the Marketing Coordinator at Mt. Cuba. She has dual bachelor’s degrees from the University of Delaware in Environmental Science…"
